V2	V3	Species	taxid
SRR15115267.7393847	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7394837	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7394837	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7394978	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115267.7395577	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7396800	Bifidobacterium dentium (taxid 1689)	Bifidobacterium dentium	1689
SRR15115267.7397847	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7399020	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7402813	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7402813	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7403650	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7404578	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7404578	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7404817	Thalassotalea sp. PS06 (taxid 2594005)	Thalassotalea sp. PS06	2594005
SRR15115267.7405307	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7410508	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7410652	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7413893	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7413979	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7418756	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7427397	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7433182	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7436511	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115267.7439683	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7439683	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7440193	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7444510	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7445662	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7446319	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7446319	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7451926	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7453643	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7456226	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7457220	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7460480	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7461030	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7462918	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7468044	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7472660	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7475187	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7478687	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7478818	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7480814	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7480814	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7486381	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7486381	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7486632	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7486717	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7487638	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7487638	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7488394	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7488394	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7493282	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7493350	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115267.7496436	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115267.7496563	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7496657	Cutibacterium acnes (taxid 1747)	Cutibacterium acnes	1747
SRR15115267.7496657	Cutibacterium acnes (taxid 1747)	Cutibacterium acnes	1747
SRR15115267.7496674	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7498262	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7498306	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7504648	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7504648	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7504917	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7505690	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7505690	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7506139	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7507124	Tenacibaculum dicentrarchi (taxid 669041)	Tenacibaculum dicentrarchi	669041
SRR15115267.7507124	Tenacibaculum dicentrarchi (taxid 669041)	Tenacibaculum dicentrarchi	669041
SRR15115267.7513724	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7513724	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7514059	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7518209	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7518213	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7521560	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7521677	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115267.7525841	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7525841	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7526496	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7526496	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7528154	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7528154	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7528434	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7528434	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7529084	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7529399	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7529399	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7530051	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7530561	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7533831	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7534759	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7536981	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7539100	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7539100	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7541852	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7549102	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7552735	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7552735	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7552787	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7552825	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7552825	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7551159	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7555529	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7556505	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7558405	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7561039	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115267.7563821	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7569222	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7569222	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7569567	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7569567	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7569745	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7569745	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7571392	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7571392	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7571922	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7571922	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7572306	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7580586	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7580586	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7581151	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7581480	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7581480	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7591502	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7591502	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7592923	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7594122	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115267.7594122	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115267.7597022	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7599778	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7602847	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115267.7603287	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7603287	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7606992	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7608312	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7610711	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7614616	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7622416	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7623613	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7623613	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7624020	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7624203	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7624203	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7624841	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7628468	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7628468	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7628758	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7629043	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7629477	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7633595	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7636837	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7641517	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115267.7641517	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115267.7642226	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7654735	Pantoea agglomerans (taxid 549)	Pantoea agglomerans	549
SRR15115267.7654735	Pantoea agglomerans (taxid 549)	Pantoea agglomerans	549
SRR15115267.7655209	Pantoea agglomerans (taxid 549)	Pantoea agglomerans	549
SRR15115267.7655209	Pantoea agglomerans (taxid 549)	Pantoea agglomerans	549
SRR15115267.7656621	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7656621	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7656731	Cutibacterium acnes (taxid 1747)	Cutibacterium acnes	1747
SRR15115267.7656731	Cutibacterium acnes (taxid 1747)	Cutibacterium acnes	1747
SRR15115267.7661859	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115267.7673129	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7673129	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7672856	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7672860	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7674229	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7674229	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7675599	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7675599	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7675602	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7675656	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7676659	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7676659	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7678385	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7678385	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7682351	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7682411	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7683761	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7684048	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115267.7685016	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7685016	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7686481	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7689301	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7696889	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7697016	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7700592	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7700592	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7703194	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7703194	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7703660	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7707591	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115267.7708578	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7708578	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7710575	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7710575	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7713943	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115267.7714670	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7722701	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7725492	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7725492	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7734301	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7740736	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7741458	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7753866	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115267.7753976	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7755198	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7757110	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7760204	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7760437	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7767155	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7768296	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7768296	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7770926	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7771578	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7773436	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7773436	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7777583	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7779728	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7779728	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7783374	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7782086	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7782086	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7782158	Glaesserella sp. 15-184 (taxid 2030797)	Glaesserella sp. 15-184	2030797
SRR15115267.7782989	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7787921	Pseudomonas putida (taxid 303)	Pseudomonas putida	303
SRR15115267.7787966	Pseudomonas putida (taxid 303)	Pseudomonas putida	303
SRR15115267.7791408	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7791693	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7791693	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7794255	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7794255	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7796617	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7796617	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7796866	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7800533	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7801237	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7805763	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7807382	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7807382	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7810572	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7810596	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7810713	Acinetobacter baumannii (taxid 470)	Acinetobacter baumannii	470
SRR15115267.7810859	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7812421	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7812721	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7812835	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7812835	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7818133	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7819516	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7822001	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7822001	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7828429	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7827072	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7834512	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115267.7836405	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7837890	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7838167	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7838167	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7840819	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7840819	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7847655	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7848894	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7848964	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7850233	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7851692	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7851745	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7855207	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7858633	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7858633	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7864427	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115267.7866447	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7867745	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7867745	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7873117	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7875082	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7875082	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7877087	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7877087	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7883355	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7883355	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7885392	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7887164	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7887164	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7888515	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7888515	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7889634	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115267.7889704	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115267.7891497	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7891892	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7896044	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7897245	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7897245	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115267.7900290	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7900973	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7900973	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7901948	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7907729	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7912011	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7916610	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7916610	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7917858	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7917858	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7919712	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7919712	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7918720	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7918720	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7918888	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115267.7918929	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7918929	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7922576	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7926538	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7926538	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7928676	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7928676	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7930037	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7934058	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7934058	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7936293	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115267.7938785	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
